Michael Moore,Xerox 1922,22051,-160.71,4.98,7.44,Manitoba,Paper,0.36
Gary Hwang,Xerox 210,22085,-147.82,6.48,7.37,Manitoba,Paper,0.37
Gary Hwang,Portfile® Personal File Boxes,22085,-88.02,17.7,9.47,Manitoba,Storage & Organization,0.59
Jamie Frazer,Bevis Steel Folding Chairs,22086,-862.44,95.95,74.35,Manitoba,Chairs & Chairmats,0.57
Natalie Webber,Avery Arch Ring Binders,22118,1315.75,58.1,1.49,Manitoba,Binders and Binder Accessories,0.38
Joseph Airdo,Newell 310,22304,-3.73,1.76,0.7,Manitoba,Pens & Art Supplies,0.56
Irene Maddox,Avery 508,22919,41.33,4.91,0.5,Manitoba,Labels,0.36
Tracy Zic,GBC VeloBinder Strips,23041,-31.59,7.68,6.16,Manitoba,Binders and Binder Accessories,0.35
Tracy Zic,Ibico Ibimaster 300 Manual Binding System,23041,203.44,367.99,19.99,Manitoba,Binders and Binder Accessories,0.4
Tracy Zic,Bevis Boat-Shaped Conference Table,23041,-474.49,262.11,62.74,Manitoba,Tables,0.75
Penelope Sewall,"IBM Active Response Keyboard, Black",23232,-54.37,39.98,7.12,Manitoba,Computer Peripherals,0.67
Penelope Sewall,Avery White Multi-Purpose Labels,23232,68.88,4.98,0.49,Manitoba,Labels,0.39
Penelope Sewall,Xerox 1984,23232,-94.11,6.48,8.74,Manitoba,Paper,0.36
Mick Crebagga,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",23270,-441.44,68.81,60,Manitoba,Appliances,0.41
Mick Crebagga,CF 888,23270,1647.75,195.99,3.99,Manitoba,Telephones and Communication,0.59
Jill Stevenson,8860,23618,748.2,65.99,5.26,Manitoba,Telephones and Communication,0.56
Steven Ward,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",24033,-252.53,23.99,15.68,Manitoba,Office Furnishings,0.62
Gary Hwang,Bush Mission Pointe Library,24066,-955.56,150.98,66.27,Manitoba,Bookcases,0.65
Sean Braxton,"Wirebound Service Call Books, 5 1/2"" x 4""",24162,-4.35,9.68,2.03,Manitoba,Paper,0.37
Sean Braxton,"Iceberg OfficeWorks 42"" Round Tables",24162,-7.01,150.98,16.01,Manitoba,Tables,0.7
Linda Southworth,Avery 508,24384,95.52,4.91,0.5,Manitoba,Labels,0.36
Linda Southworth,Fellowes Staxonsteel® Drawer Files,24384,294.94,193.17,19.99,Manitoba,Storage & Organization,0.71
Linda Southworth,CF 688,24384,110.54,155.99,8.99,Manitoba,Telephones and Communication,0.58
Roy Skaria,Chromcraft Rectangular Conference Tables,24448,1187.8,236.97,59.24,Manitoba,Tables,0.61
Valerie Takahito,Xerox 212,24452,-91.61,6.48,8.4,Manitoba,Paper,0.37
Tanja Norvell,Canon MP41DH Printing Calculator,24544,1771.15,150.98,13.99,Manitoba,Office Machines,0.38
Tanja Norvell,"Global Stack Chair without Arms, Black",24544,-97.47,25.98,14.36,Manitoba,Chairs & Chairmats,0.6
Tanja Norvell,Fellowes Neat Ideas® Storage Cubes,24544,-1212.55,32.48,35,Manitoba,Storage & Organization,0.81
Valerie Takahito,Colored Envelopes,24865,-13.35,3.69,2.5,Manitoba,Envelopes,0.39
Mike Gockenbach,Array® Memo Cubes,24902,46.31,5.18,2.04,Manitoba,Paper,0.36
Ryan Crowe,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",25348,-41.27,56.96,13.22,Manitoba,Appliances,0.56
Ryan Crowe,Accessory32,25348,-68.3,55.99,1.25,Manitoba,Telephones and Communication,0.35
Troy Blackwell,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,25350,747.68,80.98,4.5,Manitoba,Appliances,0.59
Troy Blackwell,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",25350,1,2.1,0.7,Manitoba,Pens & Art Supplies,0.57
Mike Gockenbach,Xerox 1903,25541,-111.34,5.98,5.79,Manitoba,Paper,0.36
Valerie Dominguez,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",25601,-131.08,5.98,4.69,Manitoba,Storage & Organization,0.68
Michael Oakman,Acme® Design Stainless Steel Bent Scissors,25828,-65.8,6.84,4.42,Manitoba,"Scissors, Rulers and Trimmers",0.58
Gary McGarr,Xerox 217,26176,-66.87,6.48,8.19,Manitoba,Paper,0.37
Gary McGarr,1726 Digital Answering Machine,26176,34.01,20.99,4.81,Manitoba,Telephones and Communication,0.58
Henry Goldwyn,Avery 487,26337,60.29,3.69,0.5,Manitoba,Labels,0.38
Thais Sissman,Park Ridge™ Embossed Executive Business Envelopes,26503,297.23,15.57,1.39,Manitoba,Envelopes,0.38
Thais Sissman,12-1/2 Diameter Round Wall Clock,26503,58.69,19.98,10.49,Manitoba,Office Furnishings,0.49
Troy Blackwell,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",26657,333.17,40.98,7.47,Manitoba,Binders and Binder Accessories,0.37
Jamie Frazer,Xerox 1937,26787,434.71,48.04,5.79,Manitoba,Paper,0.37
Mick Crebagga,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,26919,763.32,300.65,24.49,Manitoba,Appliances,0.52
Mick Crebagga,Xerox 1961,26919,-151.55,4.98,7.54,Manitoba,Paper,0.38
Mick Crebagga,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",26945,77.33,7.28,1.77,Manitoba,Paper,0.37
Joseph Airdo,Avery Durable Binders,27364,4.37,2.88,1.49,Manitoba,Binders and Binder Accessories,0.36
Joseph Airdo,StarTAC 7760,27364,201.73,65.99,3.99,Manitoba,Telephones and Communication,0.59
Evan Bailliet,SAFCO Folding Chair Trolley,27460,-1.68,128.24,12.65,Manitoba,Chairs & Chairmats,
Evan Bailliet,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",27460,-102.16,5.98,4.38,Manitoba,Computer Peripherals,0.75
Tracy Collins,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,27717,-93.67,3.75,7.5,Manitoba,Labels,0.37
Roy Skaria,Canon PC1080F Personal Copier,27778,-735.97,599.99,24.49,Manitoba,Copiers and Fax,0.5
Irene Maddox,Accessory32,27936,405.16,55.99,1.25,Manitoba,Telephones and Communication,0.35
Meg Tillman,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",28228,8.46,60.98,19.99,Manitoba,Envelopes,0.38
Thea Hudgings,Micro Innovations 104 Keyboard,28259,-92.1,10.97,6.5,Manitoba,Computer Peripherals,0.64
Rachel Payne,"Tenex Personal Project File with Scoop Front Design, Black",28419,-5.28,13.48,4.51,Manitoba,Storage & Organization,0.59
Tanja Norvell,Gyration RF Keyboard,28614,2992.8,159.99,5.5,Manitoba,Computer Peripherals,0.49
Craig Molinari,"Wirebound Message Book, 4 per Page",28741,21.51,5.43,0.95,Manitoba,Paper,0.36
Craig Molinari,Fiskars® Softgrip Scissors,28741,-10.34,10.98,3.37,Manitoba,"Scissors, Rulers and Trimmers",0.57
Mike Gockenbach,Verbatim 4.7GB DVD-R,28769,-31.24,33.29,1.99,Manitoba,Computer Peripherals,0.41
Nora Pelletier,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,28928,-49.34,59.98,3.99,Manitoba,Appliances,0.57
Nora Pelletier,Hayes Optima 56K V.90 Internal Voice Modem,28928,729.06,256.99,11.25,Manitoba,Computer Peripherals,0.51
Nora Pelletier,Accessory17,28928,-135.86,35.99,5,Manitoba,Telephones and Communication,0.82
Valerie Takahito,Xerox 200,29058,-101.5,6.48,6.35,Manitoba,Paper,0.37
Valerie Takahito,"Quartet Omega® Colored Chalk, 12/Pack",29058,42.8,5.84,1,Manitoba,Pens & Art Supplies,0.38
Valerie Takahito,2300 Heavy-Duty Transfer File Systems by Perma,29058,-74.64,24.98,8.79,Manitoba,Storage & Organization,0.66
Thea Hudgings,Prang Dustless Chalk Sticks,29127,-0.81,1.68,1,Manitoba,Pens & Art Supplies,0.35
Penelope Sewall,Hon 94000 Series Round Tables,29191,-650.11,296.18,54.12,Manitoba,Tables,0.76
Joy Daniels,SAFCO Arco Folding Chair,29249,454.26,276.2,24.49,Manitoba,Chairs & Chairmats,
Joy Daniels,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",29249,125.65,6.35,1.02,Manitoba,Paper,0.39
Tanja Norvell,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",29347,221.09,40.99,19.99,Manitoba,Paper,0.36
Russell D'Ascenzo,Accessory25,29478,19.61,20.99,0.99,Manitoba,Telephones and Communication,0.57
Ryan Crowe,Self-Adhesive Removable Labels,29991,48.93,3.15,0.49,Manitoba,Labels,0.37
Meg Tillman,"Ampad® Evidence® Wirebond Steno Books, 6"" x 9""",30853,-85.17,2.18,7.09,Manitoba,Paper,0.38
Linda Southworth,Fellowes Staxonsteel® Drawer Files,30886,534.29,193.17,19.99,Manitoba,Storage & Organization,0.71
Tracy Zic,Hon Every-Day® Chair Series Swivel Task Chairs,31042,192.31,120.98,30,Manitoba,Chairs & Chairmats,0.64
Tracy Zic,Prang Drawing Pencil Set,31042,-6.04,2.78,1.2,Manitoba,Pens & Art Supplies,0.58
Evan Bailliet,Sharp EL500L Fraction Calculator,31078,-36.77,13.99,7.51,Manitoba,Office Machines,0.39
Gary McGarr,Advantus Panel Wall Certificate Holder - 8.5x11,31493,46.74,12.2,6.02,Manitoba,Office Furnishings,0.43
Jill Fjeld,Luxo Adjustable Task Clamp Lamp,31555,572.26,88.84,20.79,Manitoba,Office Furnishings,0.59
Jill Fjeld,Lexmark Z55se Color Inkjet Printer,31555,-153.31,90.97,28,Manitoba,Office Machines,0.38
Rachel Payne,Xerox 210,31744,-43.48,6.48,7.37,Manitoba,Paper,0.37
Joy Daniels,"Maxell Pro 80 Minute CD-R, 10/Pack",31842,-18.84,17.48,1.99,Manitoba,Computer Peripherals,0.45
Craig Molinari,Accessory27,31910,-190.03,35.99,5,Manitoba,Telephones and Communication,0.85
Gene McClure,Xerox 1993,32069,-102.24,6.48,9.68,Manitoba,Paper,0.36
Jill Stevenson,Belkin 6 Outlet Metallic Surge Strip,32519,-23.82,10.89,4.5,Manitoba,Appliances,0.59
Rick Bensley,Microsoft Internet Keyboard,32647,-56.83,20.97,4,Manitoba,Computer Peripherals,0.77
Rick Bensley,Bretford CR4500 Series Slim Rectangular Table,32647,348.84,348.21,84.84,Manitoba,Tables,0.66
Steven Cartwright,Epson LQ-570e Dot Matrix Printer,32966,-668.06,270.97,28.06,Manitoba,Office Machines,0.56
Steven Cartwright,Sanford Pocket Accent® Highlighters,32966,-13.4,1.6,1.29,Manitoba,Pens & Art Supplies,0.42
Eric Hoffmann,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,33218,-84.08,4.57,5.42,Manitoba,Binders and Binder Accessories,0.37
Eric Hoffmann,Contemporary Wood/Metal Frame,33218,53.67,16.16,7.74,Manitoba,Office Furnishings,0.5
Michael Oakman,Recycled Eldon Regeneration Jumbo File,33285,-23.29,12.28,6.13,Manitoba,Storage & Organization,0.57
Penelope Sewall,Xerox 231,33479,-31.27,6.48,5.11,Manitoba,Paper,0.37
Mick Crebagga,Newell 310,33537,-1.97,1.76,0.7,Manitoba,Pens & Art Supplies,0.56
Mick Crebagga,Accessory39,33537,-105.09,20.99,3.3,Manitoba,Telephones and Communication,0.81
Matthew Clasen,Coloredge Poster Frame,33569,45.83,14.2,5.3,Manitoba,Office Furnishings,0.46
Steven Ward,"Master Caster Door Stop, Brown",33571,-2.55,5.08,2.03,Manitoba,Office Furnishings,0.51
Michael Oakman,Advantus Panel Wall Acrylic Frame,33637,-61.36,5.47,5.26,Manitoba,Office Furnishings,0.42
Mick Crebagga,Newell 325,33670,24.21,4.13,1.23,Manitoba,Pens & Art Supplies,0.55
Mick Crebagga,Newell 35,33670,-16.58,3.28,5,Manitoba,Pens & Art Supplies,0.56
Ryan Crowe,Ultra Door Push Plate,33794,-17.91,4.91,3.05,Manitoba,Office Furnishings,0.52
Troy Blackwell,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",33857,28.87,7.04,2.17,Manitoba,Paper,0.38
Joy Daniels,Barrel Sharpener,34400,-71.52,3.57,4.17,Manitoba,Pens & Art Supplies,0.59
Joy Daniels,5170,34400,89.89,65.99,4.2,Manitoba,Telephones and Communication,0.59
Rachel Payne,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,34407,220.99,35.89,14.72,Manitoba,Envelopes,0.4
Nora Pelletier,Avery 485,34432,114.1,12.53,0.5,Manitoba,Labels,0.38
Nora Pelletier,"Hot File® 7-Pocket, Floor Stand",34432,-129.97,178.47,19.99,Manitoba,Storage & Organization,0.55
Thomas Brumley,Xerox 1961,34497,-174.18,4.98,7.54,Manitoba,Paper,0.38
Thomas Brumley,Xerox 1991,34497,117.73,22.84,8.18,Manitoba,Paper,0.39
Phillip Flathmann,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",34498,10.8,8.74,1.39,Manitoba,Envelopes,0.38
Phillip Flathmann,Computer Printout Paper with Letter-Trim Perforations,34498,-23.2,18.97,9.03,Manitoba,Paper,0.37
Darrin Martin,"Tenex Personal Project File with Scoop Front Design, Black",35045,-10.33,13.48,4.51,Manitoba,Storage & Organization,0.59
Sean Braxton,Surelock™ Post Binders,35265,8.43,30.56,2.99,Manitoba,Binders and Binder Accessories,0.35
Sean Braxton,"Metal Folding Chairs, Beige, 4/Carton",35265,-112.88,33.94,19.19,Manitoba,Chairs & Chairmats,0.58
Sean Braxton,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",35265,-28.14,9.49,5.76,Manitoba,Office Machines,0.39
Julie Kriz,Avery Non-Stick Binders,35461,3.5,4.49,1.49,Manitoba,Binders and Binder Accessories,0.39
Julie Kriz,"*Staples* vLetter Openers, 2/Pack",35461,-25.99,3.68,1.32,Manitoba,"Scissors, Rulers and Trimmers",0.83
Ryan Crowe,US Robotics 56K V.92 External Faxmodem,35590,-263.95,99.99,19.99,Manitoba,Computer Peripherals,0.52
Gary Hwang,Nu-Dell Executive Frame,35687,115.24,12.64,4.98,Manitoba,Office Furnishings,0.48
Gene McClure,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",35776,32.68,12.97,1.49,Manitoba,Binders and Binder Accessories,0.35
Gene McClure,"Advantus Push Pins, Aluminum Head",35776,-32.15,5.81,3.37,Manitoba,Rubber Bands,0.54
Julie Kriz,GBC DocuBind P100 Manual Binding Machine,35782,2097.1,165.98,19.99,Manitoba,Binders and Binder Accessories,0.4
Julie Kriz,Balt Solid Wood Rectangular Table,35782,-450.1,105.49,41.64,Manitoba,Tables,0.75
Tracy Collins,Hoover WindTunnel™ Plus Canister Vacuum,35813,2347.18,363.25,19.99,Manitoba,Appliances,0.57
Tracy Collins,"Master Giant Foot® Doorstop, Safety Yellow",35813,-9.81,7.59,4,Manitoba,Office Furnishings,0.42
Linda Southworth,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",36003,-115.35,4.91,5.68,Manitoba,Binders and Binder Accessories,0.36
Linda Southworth,Xerox Blank Computer Paper,36003,349.82,19.98,5.77,Manitoba,Paper,0.38
Gene McClure,Eldon® 500 Class™ Desk Accessories,36102,36.39,12.07,6.2,Manitoba,Office Furnishings,0.52
Nora Pelletier,Surelock™ Post Binders,36295,68.1,30.56,2.99,Manitoba,Binders and Binder Accessories,0.35
Maurice Satty,Logitech Access Keyboard,36323,-48.88,15.98,6.5,Manitoba,Computer Peripherals,0.48
Henia Zydlo,Hoover WindTunnel™ Plus Canister Vacuum,36354,889.31,363.25,19.99,Manitoba,Appliances,0.57
Sean Braxton,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,36512,1099.29,355.98,58.92,Manitoba,Chairs & Chairmats,0.64
Sean Braxton,Telescoping Adjustable Floor Lamp,36512,41.98,19.99,11.17,Manitoba,Office Furnishings,0.6
Troy Blackwell,"File Shuttle II and Handi-File, Black",36932,92.34,33.89,5.1,Manitoba,Storage & Organization,0.6
Tracy Collins,"Maxell Pro 80 Minute CD-R, 10/Pack",37025,207.3,17.48,1.99,Manitoba,Computer Peripherals,0.45
Julie Kriz,Canon PC1060 Personal Laser Copier,37124,241.3,699.99,24.49,Manitoba,Copiers and Fax,0.41
Valerie Dominguez,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",37696,-20.23,3.81,5.44,Manitoba,Binders and Binder Accessories,0.36
Valerie Dominguez,EcoTones® Memo Sheets,37696,51.29,4,1.3,Manitoba,Paper,0.37
Linda Southworth,"Tenex Personal Project File with Scoop Front Design, Black",37702,26.44,13.48,4.51,Manitoba,Storage & Organization,0.59
Michael Oakman,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",37794,10.29,9.48,7.29,Manitoba,Office Furnishings,0.45
Michael Oakman,Fellowes Staxonsteel® Drawer Files,37794,781.03,193.17,19.99,Manitoba,Storage & Organization,0.71
Michael Moore,Round Specialty Laser Printer Labels,37987,137.47,12.53,0.49,Manitoba,Labels,0.38
Michael Moore,Bevis Round Conference Table Top & Single Column Base,37987,-270.85,146.34,43.75,Manitoba,Tables,0.64
Tanja Norvell,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",38340,684.9,60.22,3.5,Manitoba,Appliances,0.57
Russell Applegate,Avery 516,38528,22.62,7.31,0.5,Manitoba,Labels,0.38
Thomas Brumley,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",38786,-21.39,23.99,15.68,Manitoba,Office Furnishings,0.62
Eric Barreto,Avery Hanging File Binders,38852,38.08,5.98,1.49,Manitoba,Binders and Binder Accessories,0.39
Nick Radford,"Global High-Back Leather Tilter, Burgundy",39008,-1177.14,122.99,70.2,Manitoba,Chairs & Chairmats,0.74
Gene McClure,Fellowes Black Plastic Comb Bindings,39331,-126.05,5.81,8.49,Manitoba,Binders and Binder Accessories,0.39
Sanjit Engle,GBC Imprintable Covers,39399,23.3,10.98,5.14,Manitoba,Binders and Binder Accessories,0.36
Jill Stevenson,Fellowes PB300 Plastic Comb Binding Machine,39876,7050.33,387.99,19.99,Manitoba,Binders and Binder Accessories,0.38
Jill Stevenson,Poly Designer Cover & Back,39876,233.6,18.99,5.23,Manitoba,Binders and Binder Accessories,0.37
Jill Stevenson,Bevis 36 x 72 Conference Tables,39876,-593.23,124.49,51.94,Manitoba,Tables,0.63
Michael Oakman,Epson DFX-8500 Dot Matrix Printer,40032,-217.47,2550.14,29.7,Manitoba,Office Machines,0.57
Evan Bailliet,Southworth 25% Cotton Linen-Finish Paper & Envelopes,40261,-172.17,9.06,9.86,Manitoba,Paper,0.4
Evan Bailliet,Newell 332,40261,0.51,2.94,1.05,Manitoba,Pens & Art Supplies,0.58
Nora Pelletier,Avery 494,40706,45.1,2.61,0.5,Manitoba,Labels,0.39
Toby Knight,Sanford Liquid Accent Highlighters,40708,19.59,6.68,1.5,Manitoba,Pens & Art Supplies,0.48
Nick Radford,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",40964,-206.05,6.84,8.37,Manitoba,"Scissors, Rulers and Trimmers",0.58
Phillip Flathmann,Satellite Sectional Post Binders,42243,809.74,43.41,2.99,Manitoba,Binders and Binder Accessories,0.39
Phillip Flathmann,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",42243,-35.75,7.35,5.96,Manitoba,Paper,0.38
Denny Joy,Canon PC940 Copier,42437,7752.01,449.99,49,Manitoba,Copiers and Fax,0.38
Denny Joy,Boston 1730 StandUp Electric Pencil Sharpener,42437,-31.37,21.38,8.99,Manitoba,Pens & Art Supplies,0.59
Tracy Collins,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",42887,-11.43,9.78,5.76,Manitoba,Envelopes,0.35
Tracy Collins,Boston 1730 StandUp Electric Pencil Sharpener,42887,-45.65,21.38,8.99,Manitoba,Pens & Art Supplies,0.59
Tracy Collins,Bevis Rectangular Conference Tables,42887,-251.41,145.98,51.92,Manitoba,Tables,0.69
Linda Southworth,"Dual Level, Single-Width Filing Carts",43137,1816.71,155.06,7.07,Manitoba,Storage & Organization,0.59
Rachel Payne,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",43554,-5.46,3.6,2.2,Manitoba,Paper,0.39
Rick Bensley,Wilson Jones DublLock® D-Ring Binders,43782,30.88,6.75,2.99,Manitoba,Binders and Binder Accessories,0.35
Michael Oakman,TDK 4.7GB DVD-R,43904,111.74,10.01,1.99,Manitoba,Computer Peripherals,0.41
Michael Oakman,Timeport L7089,43904,788.51,125.99,7.69,Manitoba,Telephones and Communication,0.58
Valerie Dominguez,Keytronic French Keyboard,43906,174.8,73.98,14.52,Manitoba,Computer Peripherals,0.65
Theresa Swint,Staples 1 Part Blank Computer Paper,44064,-213.49,11.34,11.25,Manitoba,Paper,0.36
Theresa Swint,Boston 16765 Mini Stand Up Battery Pencil Sharpener,44064,-104.18,11.66,8.99,Manitoba,Pens & Art Supplies,0.59
Natalie Webber,"Sony MFD2HD Formatted Diskettes, 10/Pack",44224,-62.13,6.48,2.74,Manitoba,Computer Peripherals,0.71
Maribeth Schnelling,"Career Cubicle Clock, 8 1/4"", Black",44325,-60.66,20.28,14.39,Manitoba,Office Furnishings,0.47
Thais Sissman,Belkin 6 Outlet Metallic Surge Strip,44422,-6.1,10.89,4.5,Manitoba,Appliances,0.59
Thais Sissman,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",44422,56.78,8.69,2.99,Manitoba,Binders and Binder Accessories,0.39
Thais Sissman,Accessory21,44422,32.31,20.99,0.99,Manitoba,Telephones and Communication,0.37
Michael Oakman,Prismacolor Color Pencil Set,44609,126.49,19.84,4.1,Manitoba,Pens & Art Supplies,0.44
Michael Oakman,Binder Clips by OIC,44609,12.65,1.48,0.7,Manitoba,Rubber Bands,0.37
Arthur Gainer,Staples Metal Binder Clips,44935,27,2.62,0.8,Manitoba,Rubber Bands,0.39
Theresa Swint,Binder Clips by OIC,45127,-1.29,1.48,0.7,Manitoba,Rubber Bands,0.37
Eric Barreto,Acco 3-Hole Punch,45413,-73.57,4.38,6.21,Manitoba,Binders and Binder Accessories,0.37
Eric Barreto,GBC VeloBinder Electric Binding Machine,45413,778.6,120.98,9.07,Manitoba,Binders and Binder Accessories,0.35
Eric Barreto,"Wilson Jones 1"" Hanging DublLock® Ring Binders",45413,2.32,5.28,2.99,Manitoba,Binders and Binder Accessories,0.37
Rick Bensley,Portable Personal File Box,45571,-7.24,12.21,4.81,Manitoba,Storage & Organization,0.58
Rick Bensley,LX 788,45571,1417.23,155.99,8.99,Manitoba,Telephones and Communication,0.58
Rick Bensley,Canon P1-DHIII Palm Printing Calculator,45571,-36.79,17.98,8.51,Manitoba,Office Machines,0.4
Eric Barreto,Ames Color-File® Green Diamond Border X-ray Mailers,45575,1982.78,83.98,5.01,Manitoba,Envelopes,0.38
Rick Bensley,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,45794,145.54,39.99,10.25,Manitoba,Computer Peripherals,0.55
Matthew Clasen,"Wirebound Message Book, 4 per Page",45860,24.25,5.43,0.95,Manitoba,Paper,0.36
Theresa Swint,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",46021,-120.24,170.98,35.89,Manitoba,Bookcases,0.66
Mick Crebagga,GBC Standard Therm-A-Bind Covers,46147,30.69,24.92,12.98,Manitoba,Binders and Binder Accessories,0.39
Mick Crebagga,"Wilson Jones Hanging View Binder, White, 1""",46147,-87.01,7.1,6.05,Manitoba,Binders and Binder Accessories,0.39
Mick Crebagga,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",46147,261.66,550.98,64.59,Manitoba,Tables,0.66
Gary Hwang,DAX Natural Wood-Tone Poster Frame,46211,360.94,26.48,6.93,Manitoba,Office Furnishings,0.49
Thea Hudgings,Deflect-o Glass Clear Studded Chair Mats,46241,356.48,62.18,10.84,Manitoba,Office Furnishings,0.63
Arthur Gainer,Novimex Fabric Task Chair,46244,-247.25,60.98,30,Manitoba,Chairs & Chairmats,0.7
Arthur Gainer,"Maxell Pro 80 Minute CD-R, 10/Pack",46244,-18.68,17.48,1.99,Manitoba,Computer Peripherals,0.45
Sue Ann Reed,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",46305,-18.25,10.44,5.75,Manitoba,Binders and Binder Accessories,0.39
Tanja Norvell,Ibico Laser Imprintable Binding System Covers,46372,12.71,52.4,16.11,Manitoba,Binders and Binder Accessories,0.39
Tanja Norvell,Xerox 198,46372,-81.33,4.98,8.33,Manitoba,Paper,0.38
Nora Pelletier,GBC Standard Therm-A-Bind Covers,46656,-29.91,24.92,12.98,Manitoba,Binders and Binder Accessories,0.39
Nick Radford,GBC Plastic Binding Combs,46721,-129.56,7.38,11.51,Manitoba,Binders and Binder Accessories,0.36
Nick Radford,Xerox 216,46721,-133.12,6.48,7.91,Manitoba,Paper,0.37
Nick Radford,Fellowes Recycled Storage Drawers,46721,71.56,111.03,8.64,Manitoba,Storage & Organization,0.78
Sean Braxton,Fellowes EZ Multi-Media Keyboard,46852,-117.31,34.98,7.53,Manitoba,Computer Peripherals,0.76
Sean Braxton,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",46852,-158.42,4.89,4.93,Manitoba,Computer Peripherals,0.66
Mick Crebagga,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",46949,-39.33,8.46,3.62,Manitoba,Computer Peripherals,0.61
Katherine Ducich,8890,46951,284.59,115.99,5.92,Manitoba,Telephones and Communication,0.58
Mick Crebagga,"Bush Westfield Collection Bookcases, Fully Assembled",47075,10.22,100.98,35.84,Manitoba,Bookcases,0.62
Rick Bensley,"Wilson Jones 1"" Hanging DublLock® Ring Binders",47399,5.67,5.28,2.99,Manitoba,Binders and Binder Accessories,0.37
Michael Moore,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,47493,-96.05,270.98,50,Manitoba,Chairs & Chairmats,0.77
Tom Zandusky,Xerox 195,47777,-27.91,6.68,5.41,Manitoba,Paper,0.37
Tanja Norvell,Novimex Swivel Fabric Task Chair,47844,-288.68,150.98,30,Manitoba,Chairs & Chairmats,0.74
Evan Bailliet,T60,47941,33.19,95.99,4.9,Manitoba,Telephones and Communication,0.56
Henia Zydlo,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48423,-172.32,8.74,8.29,Manitoba,Envelopes,0.38
Tanja Norvell,T39m,48837,1231.89,155.99,3.9,Manitoba,Telephones and Communication,0.55
Russell D'Ascenzo,Xerox 1894,48993,-37.04,6.48,6.22,Manitoba,Paper,0.37
Mick Crebagga,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",49123,-22.53,10.44,5.75,Manitoba,Binders and Binder Accessories,0.39
Mick Crebagga,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",49123,-26.8,8.33,1.99,Manitoba,Computer Peripherals,0.52
Evan Bailliet,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,49220,39.36,33.62,3.5,Manitoba,Appliances,0.59
Natalie Webber,US Robotics 56K V.92 Internal PCI Faxmodem,49409,68.23,49.99,19.99,Manitoba,Computer Peripherals,0.45
Victor Price,Canon S750 Color Inkjet Printer,49479,1807.16,120.97,26.3,Manitoba,Office Machines,0.38
Troy Blackwell,Xerox 1940,49600,574.44,54.96,10.75,Manitoba,Paper,0.36
